F1,F2,F3,Target
-16.4,-1.791636161,-10.52530894,A
-83.1,-13.1454247,-77.22530894,A
18.5,4.149101767,24.37469106,A
-43.6,-6.421666868,-37.72530894,A
3.35,1.570242752,9.22469106,A
-10.8,-0.838394545,-4.92530894,A
-12.3,-1.093727121,-6.42530894,A
4.38,1.745571121,10.25469106,A
19.3,4.285279141,25.17469106,A
-20.8,-2.540611717,-14.92530894,A
-26.7,-3.544919848,-20.82530894,A
-0.00766,0.998696102,5.86703106,A
-10,-0.702217172,-4.12530894,A
-6.1,-0.038352475,-0.22530894,A
-7.93,-0.349858217,-2.05530894,A
4.77,1.811957591,10.64469106,A
-3.04,0.48252598,2.83469106,A
20.6,4.506567373,26.47469106,A
-12.3,-1.093727121,-6.42530894,A
8.91,2.5166755,14.78469106,A
-0.585,0.900420295,5.28969106,A
3.8,1.646842525,9.67469106,A
-20.5,-2.489545202,-14.62530894,A
-14.4,-1.451192727,-8.52530894,A
-34,-4.787538383,-28.12530894,A
5.22,1.888557364,11.09469106,A
25.5,5.340653788,31.37469106,A
-59.1,-9.060103484,-53.22530894,A
-8.21,-0.397520298,-2.33530894,A
-10.9,-0.855416717,-5.02530894,A
6.97,2.186445369,12.84469106,A
-3.8,0.353157475,2.07469106,A
-1.17,0.800840591,4.70469106,A
12.9,3.195860151,18.77469106,A
-33.6,-4.719449696,-27.72530894,A
-16.6,-1.825680505,-10.72530894,A
-29.7,-4.055585,-23.82530894,A
17.6,3.995902222,23.47469106,A
3.81,1.648544742,9.68469106,A
-24.6,-3.187454242,-18.72530894,A
-13.1,-1.229904495,-7.22530894,A
-34.5,-4.872649242,-28.62530894,A
2.36,1.401723252,8.23469106,A
16.8,3.859724848,22.67469106,A
-10.4,-0.770305858,-4.52530894,A
-3.94,0.329326434,1.93469106,A
-31.8,-4.413050606,-25.92530894,A
-45.8,-6.796154646,-39.92530894,A
-27.7,-3.715141565,-21.82530894,A
20,4.404434343,25.87469106,A
1.58,1.268950313,7.45469106,A
52,9.851529292,57.87469106,A
28.4,5.834296767,34.27469106,A
-24.1,-3.102343383,-18.22530894,A
-4.45,0.242513359,1.42469106,A
-12.1,-1.059682778,-6.22530894,A
-33.8,-4.75349404,-27.92530894,A
-14.4,-1.451192727,-8.52530894,A
-12.7,-1.161815808,-6.82530894,A
-68.4,-10.64316545,-62.52530894,A
-11.5,-0.957549747,-5.62530894,A
-17.4,-1.961857879,-11.52530894,A
-17.2,-1.927813535,-11.32530894,A
-12.8,-1.17883798,-6.92530894,A
-17.7,-2.012924394,-11.82530894,A
30.3,6.15771803,36.17469106,A
-34,-4.787538383,-28.12530894,A
7.83,2.332836045,13.70469106,A
15.2,3.587370101,21.07469106,A
-12.4,-1.110749293,-6.52530894,A
-72.5,-11.34107449,-66.62530894,A
-59.1,-9.060103484,-53.22530894,A
16.2,3.757591818,22.07469106,A
18.2,4.098035252,24.07469106,A
39.2,7.672691313,45.07469106,A
10.9,2.855416717,16.77469106,A
-2.82,0.519974758,3.05469106,A
-5.4,0.080802727,0.47469106,A
5.57,1.948134965,11.44469106,A
3.38,1.575349404,9.25469106,A
-3.08,0.475717111,2.79469106,A
0.867,1.147582229,6.74169106,A
-67.5,-10.48996591,-61.62530894,A
-32.6,-4.549227979,-26.72530894,A
7.47,2.271556227,13.34469106,A
-37.5,-5.383314393,-31.62530894,A
12.4,3.110749293,18.27469106,A
-16,-1.723547475,-10.12530894,A
-67,-10.40485505,-61.12530894,A
-25.4,-3.323631616,-19.52530894,A
12.8,3.17883798,18.67469106,A
7.11,2.210276409,12.98469106,A
9.8,2.668172828,15.67469106,A
-35,-4.9577601,-29.12530894,A
43.3,8.370600353,49.17469106,A
-19.5,-2.319323485,-13.62530894,A
22.8,4.881055151,28.67469106,A
14.2,3.417148384,20.07469106,A
16.6,3.825680505,22.47469106,A
1.06,1.18043502,6.93469106,A
-18.8,-2.200168283,-12.92530894,A
-27.7,-3.715141565,-21.82530894,A
22.5,4.829988636,28.37469106,A
-1.59,0.72934747,4.28469106,A
8,2.361773737,13.87469106,A
26.5,5.510875505,32.37469106,A
5.02,1.85451302,10.89469106,A
-1.37,0.766796247,4.50469106,A
-26.4,-3.493853333,-20.52530894,A
-57.5,-8.787748737,-51.62530894,A
9.57,2.629021833,15.44469106,A
-17.5,-1.97888005,-11.62530894,A
23.6,5.017232525,29.47469106,A
-3.73,0.365072995,2.14469106,A
5.1,1.868130758,10.97469106,A
3.75,1.638331439,9.62469106,A
-3.97,0.324219783,1.90469106,A
-24.1,-3.102343383,-18.22530894,A
11.1,2.88946106,16.97469106,A
4.23,1.720037864,10.10469106,A
-67.6,-10.50698808,-61.72530894,A
9.5,2.617106313,15.37469106,A
-7.89,-0.343049348,-2.01530894,A
-12.9,-1.195860151,-7.02530894,A
-7.17,-0.220489712,-1.29530894,A
14.3,3.434170555,20.17469106,A
18.2,4.098035252,24.07469106,A
-19.8,-2.37039,-13.92530894,A
10,2.702217172,15.87469106,A
-27.6,-3.698119394,-21.72530894,A
-21.6,-2.676789091,-15.72530894,A
20.2,4.438478687,26.07469106,A
38.1,7.485447424,43.97469106,A
11.4,2.940527576,17.27469106,A
15.7,3.672480959,21.57469106,A
41.5,8.064201262,47.37469106,A
10.6,2.804350202,16.47469106,A
3.66,1.623011485,9.53469106,A
2.43,1.413638773,8.30469106,A
-27.8,-3.732163737,-21.92530894,A
45.8,8.796154646,51.67469106,A
-51.2,-7.715351918,-45.32530894,A
17.2,3.927813535,23.07469106,A
-2.68,0.543805798,3.19469106,A
33.4,6.685405353,39.27469106,A
-11.5,-0.957549747,-5.62530894,A
3.48,1.592371576,9.35469106,A
24.4,5.153409899,30.27469106,A
-66.8,-10.37081071,-60.92530894,A
-37.3,-5.34927005,-31.42530894,A
-22.2,-2.778922121,-16.32530894,A
-4.53,0.228895621,1.34469106,A
20.7,4.523589545,26.57469106,A
-99.6,-15.95408303,-93.72530894,A
19.2,4.268256969,25.07469106,A
-3.32,0.434863899,2.55469106,A
47.6,9.102553737,53.47469106,A
-27.3,-3.647052878,-21.42530894,A
17.2,3.927813535,23.07469106,A
14.1,3.400126212,19.97469106,A
17.1,3.910791363,22.97469106,A
5.23,1.890259581,11.10469106,A
29.3,5.987496313,35.17469106,A
3.86,1.657055828,9.73469106,A
-99.2,-15.88599434,-93.32530894,A
-36,-5.127981818,-30.12530894,A
-37.8,-5.434380909,-31.92530894,A
27.9,5.749185909,33.77469106,A
-12.1,-1.059682778,-6.22530894,A
3.47,1.590669359,9.34469106,A
-34.4,-4.85562707,-28.52530894,A
-30,-4.106651515,-24.12530894,A
-3.5,0.40422399,2.37469106,A
-69.7,-10.86445369,-63.82530894,A
-17.3,-1.944835707,-11.42530894,A
10.7,2.821372374,16.57469106,A
8.23,2.400924732,14.10469106,A
-19.9,-2.387412171,-14.02530894,A
-17,-1.893769192,-11.12530894,A
5.11,1.869832975,10.98469106,A
-48,-7.170642424,-42.12530894,A
-34,-4.787538383,-28.12530894,A
-40,-5.808868686,-34.12530894,A
-13.3,-1.263948838,-7.42530894,A
-19.4,-2.302301313,-13.52530894,A
5.63,1.958348268,11.50469106,A
-0.107,0.981786276,5.76769106,A
20,4.404434343,25.87469106,A
29.4,6.004518484,35.27469106,A
-37.3,-5.34927005,-31.42530894,A
-26.9,-3.578964192,-21.02530894,A
17.1,3.910791363,22.97469106,A
21,4.57465606,26.87469106,A
-16.8,-1.859724848,-10.92530894,A
6.59,2.121761116,12.46469106,A
31.6,6.379006262,37.47469106,A
-1.01,0.828076066,4.86469106,A
15.5,3.638436616,21.37469106,A
2.7,1.459598636,8.57469106,A
-3.75,0.361668561,2.12469106,A
-1.43,0.756582944,4.44469106,A
19.7,4.353367828,25.57469106,A
2.76,1.469811939,8.63469106,A
-17.8,-2.029946565,-11.92530894,A
-10.5,-0.78732803,-4.62530894,A
15.8,3.689503131,21.67469106,A
-21.6,-2.676789091,-15.72530894,A
12.5,3.127771464,18.37469106,A
-12.3,-1.093727121,-6.42530894,A
-20,-2.404434343,-14.12530894,A
60.5,11.29841389,66.37469106,A
51.6,9.783440605,57.47469106,A
-41.4,-6.04717909,-35.52530894,A
-13.7,-1.332037525,-7.82530894,A
10.1,2.719239343,15.97469106,A
-26.2,-3.45980899,-20.32530894,A
-40.1,-5.825890858,-34.22530894,A
12.9,3.195860151,18.77469106,A
4.18,1.711526778,10.05469106,A
-9.48,-0.613701879,-3.60530894,A
-18.2,-2.098035252,-12.32530894,A
-35.6,-5.059893131,-29.72530894,A
-16.6,-1.825680505,-10.72530894,A
31.4,6.344961919,37.27469106,A
2.95,1.502154066,8.82469106,A
0.915,1.155752871,6.78969106,A
25.4,5.323631616,31.27469106,A
-33.2,-4.65136101,-27.32530894,A
18.7,4.183146111,24.57469106,A
11.9,3.025638434,17.77469106,A
-35.6,-5.059893131,-29.72530894,A
-5.99,-0.019628086,-0.11530894,A
-28.1,-3.783230252,-22.22530894,A
52.5,9.936640151,58.37469106,A
-29.4,-4.004518484,-23.52530894,A
-0.864,0.852928436,5.01069106,A
-56.7,-8.651571363,-50.82530894,A
-24.2,-3.119365555,-18.32530894,A
-18.5,-2.149101767,-12.62530894,A
-3.19,0.456992722,2.68469106,A
29.3,5.987496313,35.17469106,A
-18.7,-2.183146111,-12.82530894,A
-11,-0.872438889,-5.12530894,A
-0.00946,0.998389703,5.86523106,A
-13.1,-1.229904495,-7.22530894,A
3.92,1.667269131,9.79469106,A
-6.34,-0.079205687,-0.46530894,A
-13.4,-1.28097101,-7.52530894,A
33.5,6.702427525,39.37469106,A
40.4,7.876957373,46.27469106,A
-20.9,-2.557633889,-15.02530894,A
10.1,2.719239343,15.97469106,A
-18.1,-2.081013081,-12.22530894,A
10.5,2.78732803,16.37469106,A
-60.1,-9.230325201,-54.22530894,A
-3.96,0.325922,1.91469106,A
-4.44,0.244215576,1.43469106,A
28.9,5.919407626,34.77469106,A
2.52,1.428958727,8.39469106,A
-2.93,0.501250369,2.94469106,A
-42.7,-6.268467323,-36.82530894,A
-104,-16.70305858,-98.12530894,A
6.66,2.133676636,12.53469106,A
-26.9,-3.578964192,-21.02530894,A
-9.68,-0.647746222,-3.80530894,A
-1.47,0.749774076,4.40469106,A
7.98,2.358369303,13.85469106,A
-7.15,-0.217085278,-1.27530894,A
27.6,5.698119394,33.47469106,A
-14.6,-1.48523707,-8.72530894,A
-35.9,-5.110959646,-30.02530894,A
-15,-1.553325757,-9.12530894,A
4.8,1.817064242,10.67469106,A
-44.3,-6.54082207,-38.42530894,A
-0.446,0.924081114,5.42869106,A
-10.4,-0.770305858,-4.52530894,A
-50.6,-7.613218888,-44.72530894,A
-6.43,-0.094525641,-0.55530894,A
-16.4,-1.791636161,-10.52530894,A
22.9,4.898077323,28.77469106,A
-88.4,-14.0475998,-82.52530894,A
25.3,5.306609444,31.17469106,A
13.5,3.297993182,19.37469106,A
-8.06,-0.37198704,-2.18530894,A
-13.5,-1.297993182,-7.62530894,A
-2.47,0.579552359,3.40469106,A
-29.8,-4.072607171,-23.92530894,A
0.342,1.058215827,6.21669106,A
-1.01,0.828076066,4.86469106,A
15.1,3.570347929,20.97469106,A
16.9,3.87674702,22.77469106,A
38.8,7.604602626,44.67469106,A
-30.2,-4.140695858,-24.32530894,A
-9.31,-0.584764187,-3.43530894,A
-42.6,-6.251445151,-36.72530894,A
-2.1,0.642534394,3.77469106,A
1.4,1.238310404,7.27469106,A
-29.9,-4.089629343,-24.02530894,A
36,7.127981818,41.87469106,A
-7.31,-0.244320752,-1.43530894,A
-32.6,-4.549227979,-26.72530894,A
31.8,6.413050606,37.67469106,A
-38.5,-5.553536111,-32.62530894,A
8.83,2.503057762,14.70469106,A
-28,-3.76620808,-22.12530894,A
-106,-17.04350202,-100.1253089,A
-12.4,-1.110749293,-6.52530894,A
-20.7,-2.523589545,-14.82530894,A
16.6,3.825680505,22.47469106,A
2.41,1.410234338,8.28469106,A
-90.9,-14.47315409,-85.02530894,A
21.7,4.693811262,27.57469106,A
18.3,4.115057424,24.17469106,A
1.46,1.248523707,7.33469106,A
31.1,6.293895404,36.97469106,A
-51.2,-7.715351918,-45.32530894,A
15.4,3.621414444,21.27469106,A
3.12,1.531091758,8.99469106,A
-41.9,-6.132289949,-36.02530894,A
15.4,3.621414444,21.27469106,A
-88.8,-14.11568848,-82.92530894,A
-4.29,0.269748833,1.58469106,A
13.8,3.349059697,19.67469106,A
-30,-4.106651515,-24.12530894,A
-30.1,-4.123673686,-24.22530894,A
-22.2,-2.778922121,-16.32530894,A
26,5.425764646,31.87469106,A
4.09,1.696206823,9.96469106,A
10.9,2.855416717,16.77469106,A
25.3,5.306609444,31.17469106,A
22.7,4.864032979,28.57469106,A
-16,-1.723547475,-10.12530894,A
-27.4,-3.66407505,-21.52530894,A
34.8,6.923715757,40.67469106,A
-29.8,-4.072607171,-23.92530894,A
2.21,1.376189995,8.08469106,A
21.7,4.693811262,27.57469106,A
8.29,2.411138035,14.16469106,A
-33.6,-4.719449696,-27.72530894,A
-10.4,-0.770305858,-4.52530894,A
-24.7,-3.204476414,-18.82530894,A
-8.4,-0.429862424,-2.52530894,A
6.88,2.171125414,12.75469106,A
37.4,7.366292222,43.27469106,A
59.9,11.19628086,65.77469106,A
-31.9,-4.430072777,-26.02530894,A
-13.4,-1.28097101,-7.52530894,A
6.01,2.02303252,11.88469106,A
37.9,7.45140308,43.77469106,A
-11.8,-1.008616262,-5.92530894,A
1.14,1.194052758,7.01469106,A
12.3,3.093727121,18.17469106,A
11.1,2.88946106,16.97469106,A
-3.64,0.38039295,2.23469106,A
8.97,2.526888803,14.84469106,A
-26,-3.425764646,-20.12530894,A
2.48,1.422149859,8.35469106,A
3.89,1.66216248,9.76469106,A
35.9,7.110959646,41.77469106,A
53.7,10.14090621,59.57469106,A
-32.3,-4.498161464,-26.42530894,A
-18.8,-2.200168283,-12.92530894,A
-11.3,-0.923505404,-5.42530894,A
1.66,1.28256805,7.53469106,A
-2.08,0.645938828,3.79469106,A
-20.6,-2.506567373,-14.72530894,A
-12.3,-1.093727121,-6.42530894,A
-1.52,0.74126299,4.35469106,A
36.7,7.24713702,42.57469106,A
-42.7,-6.268467323,-36.82530894,A
-27.4,-3.66407505,-21.52530894,A
-43.8,-6.455711211,-37.92530894,A
-33.3,-4.668383181,-27.42530894,A
-0.456,0.922378897,5.41869106,A
-11,-0.872438889,-5.12530894,A
42.7,8.268467323,48.57469106,A
-30.7,-4.225806717,-24.82530894,A
18,4.063990909,23.87469106,A
11.6,2.974571919,17.47469106,A
29.6,6.038562828,35.47469106,A
1.98,1.337039,7.85469106,A
-6.16,-0.048565778,-0.28530894,A
5.83,1.992392611,11.70469106,A
41.9,8.132289949,47.77469106,A
10.7,2.821372374,16.57469106,A
27,5.595986363,32.87469106,A
-98.9,-15.83492783,-93.02530894,A
7.67,2.305600571,13.54469106,A
-14.7,-1.502259242,-8.82530894,A
8.61,2.465608985,14.48469106,A
9.66,2.644341788,15.53469106,A
-11.1,-0.88946106,-5.22530894,A
-11.1,-0.88946106,-5.22530894,A
13.8,3.349059697,19.67469106,A
-4.46,0.240811141,1.41469106,A
-7.24,-0.232405232,-1.36530894,A
-2.15,0.634023308,3.72469106,A
-27.1,-3.613008535,-21.22530894,A
24.8,5.221498585,30.67469106,A
-33.9,-4.770516212,-28.02530894,A
-24.3,-3.136387727,-18.42530894,A
-50.8,-7.647263232,-44.92530894,A
-28.1,-3.783230252,-22.22530894,A
2.64,1.449385333,8.51469106,A
-6,-0.021330303,-0.12530894,A
-10.6,-0.804350202,-4.72530894,A
-73.9,-11.5793849,-68.02530894,A
48.7,9.289797626,54.57469106,A
5.81,1.988988177,11.68469106,A
-18.7,-2.183146111,-12.82530894,A
-16.8,-1.859724848,-10.92530894,A
14.6,3.48523707,20.47469106,A
22.4,4.812966464,28.27469106,A
-84.9,-13.45182379,-79.02530894,A
26,5.425764646,31.87469106,A
-28.3,-3.817274596,-22.42530894,A
12.8,3.17883798,18.67469106,A
-8,-0.361773737,-2.12530894,A
-10.7,-0.821372374,-4.82530894,A
26.4,5.493853333,32.27469106,A
25.5,5.340653788,31.37469106,A
-5.84,0.005905172,0.03469106,A
-28.3,-3.817274596,-22.42530894,A
-26.2,-3.45980899,-20.32530894,A
-43.2,-6.353578181,-37.32530894,A
-74.8,-11.73258444,-68.92530894,A
32,6.447094949,37.87469106,A
-37,-5.298203535,-31.12530894,A
-21.9,-2.727855606,-16.02530894,A
-9.59,-0.632426268,-3.71530894,A
-51.1,-7.698329747,-45.22530894,A
8.97,2.526888803,14.84469106,A
-0.0148,0.997480719,5.85989106,A
-24,-3.085321212,-18.12530894,A
16,3.723547475,21.87469106,A
-21,-2.57465606,-15.12530894,A
-13.2,-1.246926666,-7.32530894,A
-17.2,-1.927813535,-11.32530894,A
-12.9,-1.195860151,-7.02530894,A
-16.9,-1.87674702,-11.02530894,A
61.3,11.43459126,67.17469106,A
-14,-1.38310404,-8.12530894,A
-12.4,-1.110749293,-6.52530894,A
18.9,4.217190454,24.77469106,A
-10.3,-0.753283687,-4.42530894,A
3.26,1.554922798,9.13469106,A
6.62,2.126867768,12.49469106,A
36.7,7.24713702,42.57469106,A
6.47,2.10133451,12.34469106,A
-47,-7.000420706,-41.12530894,A
9.41,2.601786358,15.28469106,A
2.59,1.440874247,8.46469106,A
-42.6,-6.251445151,-36.72530894,A
-34.3,-4.838604898,-28.42530894,A
8.09,2.377093692,13.96469106,A
20.6,4.506567373,26.47469106,A
9.44,2.60689301,15.31469106,A
24.4,5.153409899,30.27469106,A
10.1,2.719239343,15.97469106,A
-1.26,0.785520636,4.61469106,A
-3.23,0.450183854,2.64469106,A
11.7,2.991594091,17.57469106,A
-68.3,-10.62614328,-62.42530894,A
-18.7,-2.183146111,-12.82530894,A
-6.17,-0.050267995,-0.29530894,A
-52.5,-7.936640151,-46.62530894,A
-28.4,-3.834296767,-22.52530894,A
-19.1,-2.251234798,-13.22530894,A
26.9,5.578964192,32.77469106,A
-9.95,-0.693706086,-4.07530894,A
4.92,1.837490848,10.79469106,A
22.3,4.795944293,28.17469106,A
-12.2,-1.076704949,-6.32530894,A
3.38,1.575349404,9.25469106,A
24.7,5.204476414,30.57469106,A
16.4,3.791636161,22.27469106,A
-17.1,-1.910791363,-11.22530894,A
-32.5,-4.532205808,-26.62530894,A
28,5.76620808,33.87469106,A
-21.1,-2.591678232,-15.22530894,A
-21.2,-2.608700404,-15.32530894,A
46.9,8.983398535,52.77469106,A
-15,-1.553325757,-9.12530894,A
31.7,6.396028434,37.57469106,A
-18.7,-2.183146111,-12.82530894,A
17.9,4.046968737,23.77469106,A
-14.1,-1.400126212,-8.22530894,A
-4.06,0.308899828,1.81469106,A
-10.5,-0.78732803,-4.62530894,A
-27.7,-3.715141565,-21.82530894,A
-30,-4.106651515,-24.12530894,A
5.99,2.019628086,11.86469106,A
12.1,3.059682778,17.97469106,A
6.08,2.03494804,11.95469106,A
-19.3,-2.285279141,-13.42530894,A
-26.9,-3.578964192,-21.02530894,A
4.15,1.706420126,10.02469106,A
-0.106,0.981956498,5.76869106,A
2.26,1.384701081,8.13469106,A
23.9,5.06829904,29.77469106,A
8.28,2.409435818,14.15469106,A
-14.6,-1.48523707,-8.72530894,A
4.88,1.83068198,10.75469106,A
-82.2,-12.99222515,-76.32530894,A
-0.867,0.852417771,5.00769106,A
-20.6,-2.506567373,-14.72530894,A
-19.9,-2.387412171,-14.02530894,A
6.97,2.186445369,12.84469106,A
-40.1,-5.825890858,-34.22530894,A
41.4,8.04717909,47.27469106,A
-3.19,0.456992722,2.68469106,A
-33.2,-4.65136101,-27.32530894,A
20.8,4.540611717,26.67469106,A
-42.2,-6.183356464,-36.32530894,A
-13.6,-1.315015353,-7.72530894,A
-12.3,-1.093727121,-6.42530894,A
-28.7,-3.885363282,-22.82530894,A
-6.1,-0.038352475,-0.22530894,A
-3.69,0.371881864,2.18469106,A
-0.181,0.969189869,5.69369106,A
-10.7,-0.821372374,-4.82530894,A
-89.5,-14.23484369,-83.62530894,A
-27.4,-3.66407505,-21.52530894,A
19.3,4.285279141,25.17469106,A
18.4,4.132079596,24.27469106,A
-69,-10.74529848,-63.12530894,A
27,5.595986363,32.87469106,A
-32.2,-4.481139292,-26.32530894,A
25.6,5.357675959,31.47469106,A
-19.2,-2.268256969,-13.32530894,A
-1.52,0.74126299,4.35469106,A
-16.5,-1.808658333,-10.62530894,A
-9.34,-0.589870838,-3.46530894,A
10.5,2.78732803,16.37469106,A
-9.91,-0.686897217,-4.03530894,A
-40.5,-5.893979545,-34.62530894,A
-4.85,0.174424672,1.02469106,A
28,5.76620808,33.87469106,A
13.2,3.246926666,19.07469106,A
11.2,2.906483232,17.07469106,A
-3.86,0.342944172,2.01469106,A
-11.3,-0.923505404,-5.42530894,A
30.7,6.225806717,36.57469106,A
-26.5,-3.510875505,-20.62530894,A
-19.7,-2.353367828,-13.82530894,A
39,7.638646969,44.87469106,A
7.37,2.254534055,13.24469106,A
59.6,11.14521434,65.47469106,A
-75,-11.76662879,-69.12530894,A
-10.2,-0.736261515,-4.32530894,A
-10,-0.702217172,-4.12530894,A
24.8,5.221498585,30.67469106,A
-20.3,-2.455500858,-14.42530894,A
31.5,6.36198409,37.37469106,A
68.6,12.6772098,74.47469106,A
-37.9,-5.45140308,-32.02530894,A
30.6,6.208784545,36.47469106,A
-0.435,0.925953553,5.43969106,A
7.02,2.194956454,12.89469106,A
-25.7,-3.374698131,-19.82530894,A
10.7,2.821372374,16.57469106,A
-41.1,-5.996112575,-35.22530894,A
-14.5,-1.468214899,-8.62530894,A
32.3,6.498161464,38.17469106,A
2.48,1.422149859,8.35469106,A
38.5,7.553536111,44.37469106,A
17.3,3.944835707,23.17469106,A
-3.92,0.332730869,1.95469106,A
-5.32,0.094420465,0.55469106,A
-97.9,-15.66470611,-92.02530894,A
33.5,6.702427525,39.37469106,A
-16.8,-1.859724848,-10.92530894,A
-6.38,-0.086014555,-0.50530894,A
18.1,4.081013081,23.97469106,A
-1.42,0.758285162,4.45469106,A
8.9,2.514973283,14.77469106,A
-51.4,-7.749396262,-45.52530894,A
33,6.617316666,38.87469106,A
20.5,4.489545202,26.37469106,A
-13.8,-1.349059697,-7.92530894,A
-58.9,-9.026059141,-53.02530894,A
-5.63,0.041651732,0.24469106,A
-31.9,-4.430072777,-26.02530894,A
-17.2,-1.927813535,-11.32530894,A
19.6,4.336345656,25.47469106,A
-9.89,-0.683492783,-4.01530894,A
9.95,2.693706086,15.82469106,A
-12.6,-1.144793636,-6.72530894,A
-82.5,-13.04329167,-76.62530894,A
-4.82,0.179531323,1.05469106,A
23.9,5.06829904,29.77469106,A
15.6,3.655458788,21.47469106,A
-0.719,0.877610585,5.15569106,A
3.25,1.553220581,9.12469106,A
19.7,4.353367828,25.57469106,A
-44,-6.489755555,-38.12530894,A
12.5,3.127771464,18.37469106,A
-14.3,-1.434170555,-8.42530894,A
21.6,4.676789091,27.47469106,A
-5.64,0.039949515,0.23469106,A
32.7,6.566250151,38.57469106,A
-11.1,-0.88946106,-5.22530894,A
-5.41,0.07910051,0.46469106,A
-18.1,-2.081013081,-12.22530894,A
-17.8,-2.029946565,-11.92530894,A
-17.5,-1.97888005,-11.62530894,A
-7.6,-0.29368505,-1.72530894,A
-0.0567,0.990348429,5.81799106,A
11.1,2.88946106,16.97469106,A
-37.1,-5.315225707,-31.22530894,A
23.5,5.000210353,29.37469106,A
14.7,3.502259242,20.57469106,A
-47.3,-7.051487222,-41.42530894,A
-32.6,-4.549227979,-26.72530894,A
31.4,6.344961919,37.27469106,A
34.7,6.906693585,40.57469106,A
6.8,2.157507677,12.67469106,A
-99.2,-15.88599434,-93.32530894,A
-11.8,-1.008616262,-5.92530894,A
-17.9,-2.046968737,-12.02530894,A
-12.5,-1.127771464,-6.62530894,A
-26.1,-3.442786818,-20.22530894,A
17.3,3.944835707,23.17469106,A
-0.69,0.882547015,5.18469106,A
-12.2,-1.076704949,-6.32530894,A
-32.5,-4.532205808,-26.62530894,A
-9.78,-0.664768394,-3.90530894,A
45.5,8.745088131,51.37469106,A
-20.4,-2.47252303,-14.52530894,A
-26.5,-3.510875505,-20.62530894,A
25.2,5.289587272,31.07469106,A
2.67,1.454491985,8.54469106,A
-26.2,-3.45980899,-20.32530894,A
-19.1,-2.251234798,-13.22530894,A
-27.4,-3.66407505,-21.52530894,A
-25.8,-3.391720303,-19.92530894,A
5.92,2.007712566,11.79469106,A
-42.9,-6.302511666,-37.02530894,A
-5.15,0.123358157,0.72469106,A
-26.4,-3.493853333,-20.52530894,A
-45.7,-6.779132474,-39.82530894,A
0.549,1.093451723,6.42369106,A
10.2,2.736261515,16.07469106,A
13,3.212882323,18.87469106,A
32.8,6.583272323,38.67469106,A
-26.2,-3.45980899,-20.32530894,A
