F1,Target
-7.03E-09,A
4.13E-10,A
8.05E-09,A
-5.29E-11,A
4.77E-10,A
-6.99E-09,A
9.29E-10,A
-7.33E-09,A
-7.22E-09,A
-7.56E-09,A
-7.40E-09,A
-8.13E-09,A
-7.79E-09,A
-2.43E-08,A
-1.58E-08,A
-2.34E-08,A
-2.39E-08,A
-8.06E-09,A
-7.78E-09,A
-7.32E-09,A
-7.09E-09,A
2.00E-10,A
-1.40E-10,A
-2.34E-10,A
6.88E-09,A
6.56E-09,A
-1.54E-09,A
-7.37E-10,A
-4.21E-10,A
-8.49E-09,A
-1.59E-08,A
-7.79E-09,A
-7.51E-09,A
-1.49E-08,A
-7.38E-09,A
-8.09E-09,A
-8.16E-09,A
-1.66E-08,A
-7.46E-09,A
-1.49E-08,A
-6.95E-09,A
-6.26E-09,A
-1.41E-08,A
2.90E-09,A
2.35E-09,A
2.56E-09,A
1.09E-08,A
3.24E-09,A
2.87E-09,A
-5.34E-09,A
1.06E-08,A
1.02E-08,A
2.26E-09,A
1.03E-08,A
2.16E-09,A
2.60E-08,A
1.83E-08,A
9.74E-09,A
2.55E-08,A
1.78E-08,A
-1.40E-08,A
1.77E-08,A
1.75E-08,A
1.76E-08,A
1.06E-08,A
1.80E-08,A
1.84E-08,A
3.46E-08,A
2.66E-08,A
2.81E-09,A
2.61E-08,A
1.10E-08,A
1.89E-08,A
1.03E-08,A
2.04E-09,A
1.80E-08,A
2.62E-08,A
1.85E-09,A
9.85E-09,A
9.11E-09,A
9.64E-09,A
1.78E-08,A
9.71E-09,A
6.26E-10,A
6.62E-10,A
1.38E-09,A
1.57E-09,A
9.13E-09,A
2.55E-08,A
2.52E-08,A
2.54E-08,A
1.77E-08,A
2.56E-08,A
1.71E-08,A
9.20E-09,A
1.41E-09,A
9.40E-09,A
8.82E-09,A
8.91E-09,A
1.81E-10,A
-3.06E-10,A
2.22E-10,A
2.46E-08,A
-6.98E-09,A
1.72E-08,A
8.79E-09,A
-1.90E-10,A
6.97E-09,A
-1.60E-09,A
-1.02E-09,A
1.49E-08,A
6.81E-09,A
-1.68E-09,A
1.54E-08,A
-5.74E-10,A
7.97E-09,A
2.31E-08,A
3.20E-08,A
2.45E-08,A
1.63E-08,A
1.86E-10,A
2.39E-08,A
-3.18E-10,A
-8.19E-09,A
-1.41E-10,A
-1.17E-10,A
-3.01E-10,A
-4.75E-10,A
-8.25E-09,A
-2.42E-08,A
-7.47E-09,A
7.34E-10,A
-2.74E-10,A
-8.08E-09,A
7.57E-09,A
-1.57E-08,A
-7.73E-09,A
6.88E-09,A
-8.33E-10,A
7.58E-09,A
-7.61E-09,A
-1.53E-08,A
-8.05E-09,A
-8.19E-09,A
-8.43E-09,A
-8.53E-09,A
-8.75E-09,A
-1.72E-08,A
-1.72E-08,A
-7.85E-10,A
-8.73E-09,A
-9.04E-09,A
-1.74E-08,A
-2.52E-08,A
-1.75E-08,A
-1.84E-08,A
-9.65E-09,A
-1.38E-09,A
-1.76E-08,A
-1.77E-08,A
-9.44E-09,A
-1.78E-08,A
-2.66E-08,A
-1.02E-08,A
-1.81E-08,A
-1.12E-08,A
-3.53E-09,A
-1.18E-08,A
-1.10E-08,A
-2.64E-08,A
-1.01E-08,A
-2.47E-09,A
5.44E-09,A
6.20E-09,A
-1.90E-09,A
-1.04E-08,A
5.91E-09,A
-9.96E-09,A
-1.82E-08,A
-2.59E-08,A
-1.81E-08,A
-1.75E-08,A
-1.81E-08,A
-3.35E-08,A
-2.72E-09,A
1.39E-08,A
1.33E-08,A
4.77E-09,A
-3.15E-09,A
-3.66E-09,A
1.15E-08,A
-1.98E-08,A
-2.75E-08,A
-1.87E-08,A
-1.09E-08,A
-2.39E-09,A
-1.87E-09,A
-9.62E-09,A
-1.72E-08,A
-9.22E-09,A
-2.59E-08,A
-2.60E-08,A
-3.34E-08,A
-9.74E-09,A
-1.79E-08,A
-2.61E-08,A
-9.59E-09,A
-9.76E-09,A
-1.69E-08,A
-1.70E-08,A
-1.69E-08,A
-2.52E-08,A
-1.78E-08,A
-9.28E-09,A
-9.01E-09,A
-2.60E-08,A
-9.29E-09,A
-1.70E-08,A
-2.47E-08,A
-3.37E-08,A
-1.77E-08,A
-2.57E-08,A
-2.46E-08,A
-2.44E-08,A
-4.07E-08,A
-1.65E-08,A
-8.08E-09,A
-2.47E-08,A
-1.71E-08,A
-2.49E-08,A
-1.89E-09,A
-9.45E-09,A
-1.72E-08,A
-1.80E-08,A
-2.58E-08,A
-4.12E-08,A
-1.78E-08,A
-1.70E-08,A
-1.76E-08,A
-1.07E-08,A
-1.82E-08,A
-1.83E-08,A
5.12E-09,A
-1.93E-08,A
-1.85E-08,A
-3.41E-08,A
-3.42E-08,A
-2.96E-09,A
-2.04E-09,A
-1.28E-09,A
-1.16E-09,A
-9.97E-09,A
-1.11E-09,A
-9.52E-09,A
-1.79E-08,A
-1.74E-08,A
-1.69E-08,A
-2.49E-08,A
-3.28E-08,A
-4.08E-08,A
-1.64E-08,A
-3.23E-08,A
-4.03E-08,A
-4.79E-08,A
-3.28E-08,A
-3.98E-08,A
-3.20E-08,A
-4.87E-08,A
-4.84E-08,A
-3.26E-08,A
-2.45E-08,A
-3.23E-08,A
-4.06E-08,A
-3.26E-08,A
-8.16E-09,A
-4.81E-08,A
-4.82E-08,A
-3.19E-08,A
-2.36E-08,A
-3.13E-08,A
-1.62E-08,A
-3.21E-08,A
-2.31E-08,A
-1.42E-08,A
-1.34E-08,A
-1.39E-08,A
-2.27E-08,A
-2.99E-08,A
-3.03E-08,A
-5.41E-09,A
-1.36E-08,A
-2.23E-08,A
-3.02E-08,A
-1.41E-08,A
-5.72E-09,A
-5.40E-09,A
-3.03E-08,A
-1.44E-08,A
1.74E-09,A
2.03E-09,A
2.53E-09,A
1.08E-08,A
-2.95E-08,A
1.94E-09,A
-3.03E-08,A
-5.70E-09,A
2.52E-09,A
2.34E-09,A
1.13E-08,A
1.12E-08,A
-5.47E-09,A
1.03E-08,A
1.03E-08,A
-1.33E-08,A
-1.26E-08,A
-5.42E-09,A
-1.24E-08,A
-2.12E-08,A
-1.30E-08,A
-1.28E-08,A
1.13E-08,A
2.33E-09,A
1.89E-08,A
3.50E-08,A
3.48E-08,A
3.51E-08,A
1.91E-08,A
2.73E-08,A
3.56E-08,A
2.70E-08,A
1.90E-08,A
1.92E-08,A
1.95E-08,A
4.33E-08,A
4.35E-08,A
4.33E-08,A
3.57E-08,A
2.87E-08,A
2.06E-08,A
1.98E-08,A
2.78E-08,A
2.75E-08,A
2.02E-08,A
2.82E-08,A
1.20E-08,A
3.64E-08,A
2.90E-08,A
3.71E-08,A
2.97E-08,A
1.41E-08,A
1.41E-08,A
2.19E-08,A
6.32E-09,A
1.43E-08,A
2.30E-08,A
1.51E-08,A
2.31E-08,A
7.09E-09,A
1.53E-08,A
1.53E-08,A
1.55E-08,A
2.38E-08,A
4.02E-08,A
3.11E-08,A
3.95E-08,A
3.20E-08,A
2.47E-08,A
3.23E-08,A
8.66E-09,A
2.41E-08,A
2.44E-08,A
2.50E-08,A
2.50E-08,A
1.70E-08,A
1.67E-08,A
2.53E-08,A
9.25E-10,A
1.68E-08,A
1.78E-08,A
3.32E-08,A
3.32E-08,A
1.70E-08,A
3.27E-08,A
4.01E-08,A
1.64E-08,A
2.54E-08,A
1.91E-09,A
2.26E-09,A
2.64E-08,A
1.02E-08,A
-5.18E-09,A
1.89E-08,A
3.44E-08,A
2.61E-08,A
2.60E-08,A
1.76E-08,A
1.76E-08,A
9.78E-09,A
1.74E-08,A
1.75E-08,A
3.36E-08,A
5.80E-08,A
4.21E-08,A
1.88E-08,A
1.83E-08,A
3.44E-08,A
2.61E-08,A
1.88E-08,A
1.84E-08,A
1.86E-08,A
2.61E-08,A
4.23E-08,A
4.31E-08,A
3.46E-08,A
3.51E-08,A
4.34E-08,A
4.31E-08,A
2.63E-08,A
4.27E-08,A
4.32E-08,A
3.59E-08,A
3.61E-08,A
1.97E-08,A
3.55E-08,A
4.46E-08,A
2.89E-08,A
2.06E-08,A
3.67E-08,A
3.68E-08,A
4.40E-08,A
2.02E-08,A
1.22E-08,A
1.21E-08,A
2.11E-08,A
2.90E-08,A
3.74E-08,A
2.18E-08,A
2.13E-08,A
5.25E-09,A
6.49E-09,A
5.79E-09,A
1.30E-08,A
5.54E-09,A
6.22E-09,A
1.39E-08,A
1.28E-08,A
1.29E-08,A
-1.09E-08,A
-1.09E-08,A
-3.19E-09,A
-1.13E-08,A
-2.68E-09,A
-1.15E-08,A
1.30E-08,A
5.33E-09,A
-2.73E-09,A
4.47E-09,A
2.05E-08,A
1.28E-08,A
2.05E-08,A
2.05E-08,A
2.08E-08,A
3.63E-08,A
3.59E-08,A
3.63E-08,A
2.79E-08,A
2.76E-08,A
3.64E-08,A
2.83E-08,A
2.80E-08,A
1.21E-08,A
1.95E-08,A
3.54E-08,A
1.94E-08,A
-4.87E-09,A
1.90E-08,A
1.11E-08,A
3.53E-08,A
2.66E-08,A
3.46E-08,A
2.74E-08,A
1.13E-08,A
1.85E-08,A
1.07E-08,A
1.81E-08,A
1.89E-08,A
2.79E-08,A
1.88E-08,A
3.53E-08,A
1.17E-08,A
1.15E-08,A
1.26E-08,A
2.06E-08,A
2.84E-08,A
2.85E-08,A
2.02E-08,A
3.66E-08,A
2.92E-08,A
5.29E-09,A
4.86E-09,A
4.99E-09,A
2.11E-08,A
2.12E-08,A
5.33E-09,A
3.67E-08,A
1.21E-08,A
2.12E-08,A
1.42E-08,A
1.34E-08,A
5.88E-09,A
1.36E-08,A
2.13E-08,A
2.21E-08,A
3.72E-08,A
3.69E-08,A
2.93E-08,A
2.08E-08,A
2.11E-08,A
1.27E-08,A
1.31E-08,A
4.69E-09,A
1.35E-08,A
6.02E-09,A
5.82E-09,A
-1.78E-09,A
6.07E-09,A
6.65E-09,A
-9.30E-09,A
-1.82E-08,A
-1.92E-09,A
5.56E-09,A
-1.06E-08,A
-1.02E-08,A
-2.63E-08,A
-1.82E-08,A
-2.67E-08,A
-2.62E-08,A
-2.61E-08,A
-1.03E-08,A
-1.84E-08,A
-9.83E-09,A
-9.42E-09,A
-1.20E-09,A
-2.21E-09,A
1.38E-08,A
-1.12E-08,A
5.32E-09,A
-1.06E-08,A
-2.97E-09,A
-4.42E-09,A
4.26E-09,A
-1.95E-08,A
3.52E-09,A
-3.52E-09,A
-1.23E-08,A
-1.22E-08,A
-2.86E-08,A
-4.65E-09,A
-2.02E-08,A
-1.24E-08,A
-5.21E-09,A
-4.62E-09,A
-1.27E-08,A
-4.61E-09,A
3.21E-09,A
-4.74E-09,A
-5.16E-09,A
-4.40E-09,A
3.77E-09,A
1.13E-08,A
2.91E-09,A
3.35E-09,A
-3.62E-09,A
-4.05E-09,A
-1.21E-08,A
-1.23E-08,A
2.81E-08,A
2.00E-08,A
2.95E-09,A
-1.99E-08,A
-1.21E-08,A
4.06E-09,A
-3.49E-09,A
-1.15E-08,A
-3.51E-09,A
-1.20E-08,A
1.18E-08,A
1.22E-08,A
-4.13E-09,A
-3.36E-09,A
2.06E-08,A
2.04E-08,A
4.17E-09,A
1.21E-08,A
-1.91E-08,A
-2.48E-09,A
-1.09E-08,A
4.86E-09,A
1.28E-08,A
-1.15E-08,A
-2.31E-09,A
-1.83E-08,A
-1.86E-08,A
-2.55E-09,A
5.54E-09,A
5.04E-09,A
-1.89E-08,A
-1.19E-08,A
4.74E-09,A
1.21E-08,A
-3.97E-09,A
-3.20E-09,A
-1.11E-08,A
-1.13E-08,A
-2.08E-08,A
2.86E-09,A
-1.31E-08,A
-4.45E-09,A
-1.27E-08,A
3.44E-09,A
3.84E-09,A
1.19E-08,A
1.14E-08,A
-4.30E-09,A
1.11E-08,A
-5.20E-09,A
-5.84E-09,A
-1.41E-08,A
1.87E-09,A
-1.38E-08,A
-4.82E-09,A
-2.07E-08,A
-1.30E-08,A
2.49E-09,A
-2.17E-08,A
1.73E-09,A
2.33E-09,A
-5.54E-09,A
-1.35E-08,A
1.64E-09,A
-1.44E-08,A
-4.99E-09,A
-5.76E-09,A
9.50E-09,A
3.32E-08,A
1.76E-08,A
9.93E-09,A
1.78E-08,A
8.81E-09,A
9.72E-10,A
9.51E-10,A
9.13E-09,A
1.79E-09,A
-7.01E-09,A
8.95E-09,A
8.24E-09,A
-7.20E-09,A
-7.22E-09,A
4.19E-10,A
2.19E-10,A
-7.34E-09,A
-7.14E-09,A
-6.93E-09,A
-2.31E-08,A
-2.30E-08,A
-2.29E-08,A
-2.33E-08,A
-3.17E-08,A
-2.42E-08,A
-2.36E-08,A
-2.34E-08,A
-3.22E-08,A
-1.59E-08,A
-7.49E-09,A
-6.90E-09,A
-7.60E-09,A
4.76E-10,A
-2.35E-08,A
-2.35E-08,A
-2.35E-08,A
-3.21E-08,A
6.72E-10,A
-7.80E-09,A
-7.80E-09,A
-7.20E-09,A
-1.60E-08,A
-2.39E-08,A
-1.55E-08,A
-7.44E-09,A
-2.44E-08,A
-2.44E-08,A
-2.46E-08,A
-3.74E-11,A
-4.26E-11,A
-7.88E-09,A
-1.59E-08,A
-1.63E-08,A
-1.64E-08,A
-1.62E-08,A
-7.89E-09,A
7.40E-10,A
-7.94E-09,A
-8.30E-09,A
-1.58E-08,A
-2.25E-08,A
-1.37E-08,A
-2.32E-08,A
-1.50E-08,A
-1.52E-08,A
-2.55E-10,A
-1.53E-08,A
-7.29E-09,A
-1.48E-08,A
-1.41E-08,A
-2.27E-08,A
-2.21E-08,A
-1.41E-08,A
-6.57E-09,A
2.42E-09,A
-5.94E-09,A
-5.94E-09,A
-2.20E-08,A
-2.24E-08,A
-6.67E-09,A
-7.68E-09,A
-1.55E-08,A
1.61E-10,A
-7.41E-09,A
-6.36E-09,A
1.82E-09,A
-6.25E-09,A
-6.48E-09,A
-2.24E-08,A
1.40E-09,A
-1.45E-08,A
-7.13E-09,A
1.18E-09,A
1.03E-09,A
8.46E-10,A
1.12E-09,A
4.17E-11,A
8.29E-09,A
-8.01E-09,A
-1.58E-08,A
-2.35E-08,A
-2.29E-08,A
-3.13E-08,A
-1.50E-08,A
-2.31E-08,A
-1.42E-08,A
-7.21E-09,A
2.50E-08,A
1.75E-08,A
1.67E-08,A
1.73E-08,A
8.80E-09,A
1.65E-08,A
-7.23E-09,A
2.40E-08,A
1.61E-08,A
5.87E-10,A
8.33E-09,A
4.76E-10,A
-2.40E-08,A
-1.53E-08,A
6.91E-10,A
1.61E-08,A
9.77E-11,A
-8.10E-09,A
-1.54E-08,A
-7.61E-09,A
1.78E-10,A
-1.64E-08,A
-8.38E-09,A
-1.59E-08,A
1.01E-10,A
-1.66E-08,A
7.46E-09,A
2.37E-08,A
3.91E-08,A
3.17E-08,A
3.15E-08,A
3.14E-08,A
2.35E-08,A
-9.46E-11,A
-5.49E-10,A
7.22E-09,A
1.43E-08,A
1.48E-08,A
2.29E-08,A
6.42E-09,A
-9.35E-09,A
-2.05E-09,A
-9.81E-09,A
2.12E-08,A
5.14E-09,A
1.31E-08,A
-3.32E-09,A
2.11E-08,A
2.13E-08,A
2.91E-08,A
1.25E-08,A
2.09E-08,A
2.11E-08,A
2.91E-08,A
5.95E-09,A
1.39E-08,A
3.10E-08,A
1.35E-08,A
5.92E-09,A
1.37E-08,A
1.34E-08,A
2.98E-08,A
2.25E-08,A
3.12E-08,A
2.34E-08,A
3.15E-08,A
3.11E-08,A
3.86E-08,A
3.01E-08,A
1.33E-08,A
1.35E-08,A
2.22E-08,A
2.24E-08,A
1.50E-08,A
1.52E-08,A
7.87E-09,A
1.61E-08,A
8.86E-09,A
8.90E-09,A
7.55E-09,A
4.74E-08,A
3.95E-08,A
1.57E-08,A
3.16E-08,A
3.13E-08,A
2.28E-08,A
2.30E-08,A
3.12E-08,A
7.76E-09,A
2.38E-08,A
6.56E-09,A
1.47E-08,A
-1.10E-09,A
-1.70E-08,A
7.15E-09,A
1.44E-08,A
-1.43E-09,A
7.84E-09,A
1.58E-08,A
2.34E-08,A
3.18E-08,A
3.13E-08,A
8.74E-09,A
8.88E-09,A
9.36E-09,A
1.76E-08,A
2.52E-08,A
2.53E-08,A
1.76E-08,A
1.73E-08,A
3.70E-10,A
1.68E-08,A
2.53E-08,A
3.25E-08,A
2.38E-08,A
2.45E-08,A
3.24E-08,A
3.38E-08,A
2.57E-08,A
3.37E-08,A
5.05E-08,A
1.88E-08,A
1.84E-08,A
3.42E-08,A
4.32E-08,A
2.67E-08,A
3.43E-08,A
1.89E-08,A
2.67E-08,A
3.46E-08,A
2.59E-08,A
1.05E-08,A
1.85E-08,A
1.81E-08,A
2.59E-08,A
3.32E-08,A
3.34E-08,A
1.74E-08,A
1.03E-08,A
2.59E-08,A
2.53E-08,A
5.28E-10,A
1.12E-09,A
9.17E-09,A
7.64E-10,A
1.70E-09,A
9.71E-09,A
1.77E-08,A
1.78E-08,A
9.16E-09,A
1.65E-09,A
2.58E-08,A
2.59E-08,A
3.35E-08,A
2.49E-08,A
2.56E-08,A
3.30E-08,A
3.40E-08,A
2.66E-08,A
3.41E-08,A
2.59E-09,A
4.17E-08,A
2.50E-08,A
3.31E-08,A
1.68E-08,A
2.43E-08,A
3.21E-08,A
2.35E-08,A
3.12E-08,A
3.13E-08,A
3.96E-08,A
3.95E-08,A
2.40E-08,A
2.48E-08,A
3.31E-08,A
3.26E-08,A
3.26E-08,A
4.01E-08,A
2.43E-08,A
2.43E-08,A
3.25E-08,A
4.86E-08,A
3.31E-08,A
3.25E-08,A
4.12E-08,A
3.31E-08,A
2.48E-08,A
4.06E-08,A
5.59E-08,A
4.84E-08,A
4.03E-08,A
3.22E-08,A
4.83E-08,A
5.60E-08,A
4.73E-08,A
4.68E-08,A
3.10E-08,A
4.74E-08,A
3.92E-08,A
4.03E-08,A
2.42E-08,A
1.66E-08,A
1.66E-08,A
8.87E-09,A
2.53E-08,A
3.34E-08,A
5.74E-08,A
1.86E-08,A
1.84E-08,A
5.05E-08,A
3.45E-08,A
3.47E-08,A
5.07E-08,A
1.80E-08,A
1.03E-08,A
-1.42E-08,A
1.79E-08,A
3.29E-08,A
8.71E-09,A
9.07E-09,A
-1.56E-08,A
1.63E-08,A
5.71E-08,A
4.85E-08,A
1.64E-08,A
1.71E-08,A
-6.75E-09,A
9.33E-10,A
3.42E-10,A
8.26E-09,A
9.10E-09,A
9.14E-09,A
2.45E-08,A
4.11E-08,A
3.37E-08,A
1.78E-08,A
2.63E-08,A
3.40E-08,A
4.17E-08,A
3.32E-08,A
4.16E-08,A
4.27E-08,A
5.04E-08,A
4.29E-08,A
4.27E-08,A
4.24E-08,A
4.31E-08,A
2.67E-08,A
5.06E-08,A
3.42E-08,A
3.45E-08,A
5.02E-08,A
3.34E-08,A
3.37E-08,A
3.29E-08,A
5.72E-08,A
2.48E-08,A
3.37E-08,A
2.67E-08,A
1.92E-08,A
1.10E-08,A
-5.80E-09,A
1.83E-08,A
2.63E-08,A
1.03E-08,A
-5.08E-09,A
1.95E-08,A
-4.51E-09,A
-4.16E-09,A
-3.99E-09,A
3.88E-09,A
-4.22E-09,A
3.89E-09,A
3.17E-09,A
3.47E-08,A
4.26E-08,A
5.12E-08,A
1.06E-08,A
4.25E-08,A
2.68E-08,A
4.26E-08,A
5.07E-08,A
3.50E-08,A
5.13E-08,A
4.28E-08,A
3.47E-08,A
3.44E-08,A
4.25E-08,A
5.05E-08,A
5.07E-08,A
3.54E-08,A
3.58E-08,A
4.32E-08,A
4.34E-08,A
4.33E-08,A
3.56E-08,A
4.42E-08,A
2.73E-08,A
2.01E-08,A
2.01E-08,A
4.14E-09,A
1.21E-08,A
1.92E-08,A
3.57E-08,A
3.60E-08,A
2.74E-08,A
2.69E-08,A
3.52E-08,A
2.73E-08,A
4.31E-08,A
3.57E-08,A
1.13E-08,A
2.72E-08,A
1.19E-08,A
1.18E-08,A
2.70E-08,A
1.14E-08,A
1.85E-08,A
1.82E-08,A
2.63E-08,A
1.01E-08,A
1.80E-08,A
2.66E-08,A
1.02E-08,A
-5.87E-09,A
-5.56E-09,A
-5.95E-09,A
2.52E-08,A
1.60E-09,A
-5.20E-09,A
2.32E-09,A
1.80E-08,A
9.18E-09,A
9.85E-09,A
1.08E-08,A
1.88E-08,A
1.09E-08,A
1.85E-08,A
3.33E-08,A
9.79E-09,A
1.80E-08,A
1.82E-08,A
1.69E-09,A
8.37E-10,A
1.77E-08,A
1.76E-08,A
1.77E-08,A
1.32E-09,A
1.85E-09,A
2.63E-09,A
1.79E-08,A
1.79E-09,A
9.60E-09,A
-7.08E-09,A
1.11E-09,A
8.13E-10,A
-1.50E-08,A
-2.34E-08,A
-6.97E-09,A
-7.39E-09,A
8.39E-09,A
-2.38E-08,A
-7.27E-09,A
1.31E-09,A
1.69E-08,A
8.98E-09,A
1.29E-09,A
7.97E-10,A
-7.22E-09,A
-6.60E-09,A
9.15E-09,A
9.03E-09,A
1.71E-08,A
2.48E-08,A
-1.54E-08,A
-2.33E-08,A
-7.64E-09,A
-8.18E-09,A
-1.64E-08,A
-1.63E-08,A
-2.36E-08,A
-2.42E-08,A
-8.27E-09,A
-7.76E-09,A
-7.87E-09,A
7.40E-09,A
1.61E-08,A
-1.62E-08,A
-1.56E-08,A
-2.31E-08,A
-1.55E-08,A
-1.55E-08,A
-2.31E-08,A
-3.07E-08,A
-1.41E-08,A
-1.44E-08,A
-6.34E-09,A
8.47E-10,A
-6.40E-09,A
-1.53E-08,A
-1.58E-08,A
-8.18E-09,A
2.61E-10,A
1.60E-08,A
-5.78E-11,A
7.54E-09,A
7.75E-11,A
-5.21E-10,A
-6.27E-10,A
-8.81E-09,A
-8.71E-09,A
-1.68E-10,A
3.97E-10,A
2.49E-08,A
2.46E-08,A
2.60E-08,A
9.59E-09,A
-1.38E-08,A
1.80E-08,A
1.78E-08,A
1.77E-08,A
1.84E-09,A
-4.71E-08,A
-7.25E-09,A
8.07E-10,A
-7.08E-09,A
8.37E-10,A
1.33E-09,A
1.27E-09,A
-7.14E-09,A
-7.29E-09,A
3.68E-10,A
-7.52E-09,A
-1.60E-08,A
-8.60E-09,A
-2.46E-10,A
-8.53E-09,A
-1.63E-08,A
-1.62E-08,A
8.48E-09,A
7.51E-09,A
-1.66E-08,A
-1.64E-08,A
-1.67E-08,A
-1.62E-08,A
-8.22E-09,A
-9.75E-10,A
-1.70E-08,A
-2.49E-08,A
-3.24E-08,A
-1.65E-08,A
-2.47E-08,A
-3.24E-08,A
-3.24E-08,A
-3.27E-10,A
-8.98E-09,A
-8.47E-09,A
-8.25E-09,A
-1.32E-09,A
-9.33E-09,A
1.50E-08,A
7.23E-09,A
-4.72E-10,A
-2.44E-08,A
-3.23E-10,A
-1.74E-09,A
-9.75E-09,A
-1.76E-09,A
-2.04E-09,A
1.39E-08,A
6.29E-09,A
1.42E-08,A
-1.61E-09,A
-1.62E-09,A
-9.41E-09,A
-1.75E-08,A
-1.85E-08,A
4.99E-09,A
-2.59E-09,A
1.40E-08,A
-9.54E-09,A
-9.25E-09,A
6.28E-09,A
-9.90E-09,A
-1.76E-08,A
-9.77E-09,A
-1.47E-09,A
-1.40E-09,A
-1.72E-09,A
-9.25E-09,A
6.06E-09,A
-1.74E-09,A
6.98E-09,A
-9.18E-09,A
-1.55E-09,A
5.69E-09,A
6.59E-09,A
3.08E-08,A
2.22E-08,A
1.48E-08,A
1.41E-08,A
2.21E-08,A
3.02E-08,A
-2.26E-09,A
5.21E-09,A
1.31E-08,A
6.40E-09,A
5.81E-09,A
2.21E-08,A
-9.95E-09,A
2.25E-08,A
1.44E-08,A
1.43E-08,A
1.45E-08,A
3.07E-08,A
1.56E-08,A
1.46E-08,A
-1.88E-09,A
5.72E-09,A
5.47E-09,A
6.13E-09,A
6.15E-09,A
-1.04E-08,A
-3.25E-09,A
5.31E-09,A
1.35E-08,A
5.90E-09,A
-1.56E-09,A
6.79E-09,A
1.42E-08,A
6.67E-09,A
-1.53E-09,A
6.85E-09,A
5.89E-09,A
2.18E-08,A
-9.72E-09,A
-1.70E-09,A
-1.68E-09,A
-1.46E-09,A
1.41E-08,A
1.46E-08,A
2.29E-08,A
1.56E-08,A
1.61E-08,A
8.35E-09,A
7.40E-09,A
2.34E-08,A
1.55E-08,A
1.49E-08,A
5.95E-09,A
-1.32E-09,A
-8.93E-10,A
-1.18E-09,A
6.99E-09,A
-1.10E-09,A
-8.86E-09,A
-1.18E-09,A
7.06E-09,A
-1.00E-08,A
-1.38E-09,A
1.45E-10,A
1.55E-08,A
2.31E-08,A
1.47E-08,A
2.33E-08,A
1.61E-08,A
2.45E-08,A
7.99E-09,A
8.56E-09,A
8.05E-09,A
-1.53E-08,A
-7.06E-09,A
-7.24E-09,A
-1.61E-08,A
1.61E-08,A
8.28E-09,A
1.61E-08,A
7.13E-10,A
8.24E-09,A
1.60E-08,A
1.52E-08,A
2.35E-08,A
-7.83E-10,A
1.55E-08,A
2.37E-08,A
-6.98E-10,A
-1.35E-09,A
2.33E-08,A
1.57E-08,A
1.53E-08,A
7.49E-09,A
2.34E-08,A
1.53E-08,A
3.15E-08,A
1.57E-08,A
2.39E-08,A
1.56E-08,A
2.79E-11,A
1.57E-08,A
8.28E-09,A
1.72E-08,A
1.11E-09,A
9.12E-09,A
-7.08E-09,A
-6.39E-09,A
-2.23E-08,A
-1.52E-08,A
9.04E-09,A
1.72E-08,A
-6.38E-09,A
2.49E-08,A
1.64E-08,A
2.43E-08,A
1.49E-08,A
1.49E-08,A
1.46E-08,A
2.31E-08,A
2.30E-08,A
3.10E-08,A
1.54E-08,A
4.03E-08,A
3.25E-08,A
4.83E-08,A
1.67E-08,A
2.51E-08,A
2.43E-08,A
4.07E-08,A
3.26E-08,A
4.07E-08,A
1.69E-08,A
2.51E-08,A
1.72E-08,A
1.71E-08,A
3.32E-08,A
1.75E-08,A
1.73E-08,A
9.50E-09,A
2.52E-08,A
1.75E-08,A
-6.61E-09,A
1.61E-09,A
1.76E-08,A
9.59E-09,A
9.81E-09,A
2.52E-08,A
1.78E-08,A
-5.17E-09,A
1.09E-08,A
1.07E-08,A
1.86E-08,A
1.10E-08,A
2.63E-09,A
1.05E-08,A
1.78E-08,A
-2.20E-08,A
-1.36E-08,A
-3.02E-08,A
-6.24E-09,A
1.01E-08,A
3.35E-08,A
9.76E-09,A
2.56E-08,A
1.77E-08,A
4.15E-08,A
4.15E-08,A
4.95E-08,A
4.10E-08,A
4.07E-08,A
4.11E-08,A
2.54E-08,A
1.77E-08,A
2.59E-08,A
2.50E-08,A
4.14E-08,A
2.56E-08,A
1.72E-08,A
4.17E-08,A
4.21E-08,A
4.16E-08,A
2.54E-08,A
3.31E-08,A
1.70E-08,A
3.32E-08,A
1.74E-08,A
2.58E-08,A
1.80E-08,A
1.72E-08,A
1.72E-08,A
8.83E-09,A
3.24E-08,A
2.47E-08,A
1.67E-08,A
7.61E-10,A
7.93E-09,A
1.63E-08,A
9.30E-09,A
1.63E-08,A
1.63E-08,A
1.59E-08,A
3.16E-08,A
3.22E-08,A
2.44E-08,A
2.42E-08,A
3.20E-08,A
3.24E-08,A
3.23E-08,A
3.19E-08,A
2.40E-08,A
2.38E-08,A
3.92E-08,A
3.06E-08,A
3.92E-08,A
3.14E-08,A
3.91E-08,A
3.17E-08,A
3.13E-08,A
4.84E-08,A
5.73E-08,A
4.98E-08,A
4.19E-08,A
4.11E-08,A
4.90E-08,A
4.94E-08,A
4.96E-08,A
4.91E-08,A
4.91E-08,A
6.58E-08,A
5.77E-08,A
6.50E-08,A
6.48E-08,A
6.51E-08,A
5.70E-08,A
4.87E-08,A
4.91E-08,A
3.25E-08,A
5.61E-08,A
6.44E-08,A
5.69E-08,A
7.24E-08,A
4.86E-08,A
4.80E-08,A
4.74E-08,A
